Asset1,Asset2,Cat1,Cat2,Intra_Inter,Corr_Lag0,Corr_Lag-4,Corr_Lag-3,Corr_Lag-2,Corr_Lag-1,Corr_Lag+1,Corr_Lag+2,Corr_Lag+3,Corr_Lag+4,Best_Lag,Best_Corr,Best_AbsCorr,Lag_Gain,Leader,Follower,Lead_Weeks
USDJPY,DOWJONES,FX_G10,Indices,Inter,0.0152,0.0394,-0.0956,0.011,0.0331,-0.0119,0.0033,-0.0124,-0.0167,-3,-0.0956,0.0956,0.0804,DOWJONES,USDJPY,3
USDJPY,CAC40,FX_G10,Indices,Inter,0.1709,0.0302,-0.1069,-0.0281,-0.0007,-0.0116,-0.0698,-0.0169,0.0148,0,0.1709,0.1709,0.0,Contemporain,Contemporain,0
USDJPY,FTSE100,FX_G10,Indices,Inter,0.1325,0.0604,-0.074,0.0285,-0.0694,-0.0343,-0.0315,-0.0396,0.0125,0,0.1325,0.1325,0.0,Contemporain,Contemporain,0
USDJPY,DAX,FX_G10,Indices,Inter,0.1473,0.039,-0.1071,-0.023,-0.014,-0.0271,-0.0475,-0.0142,0.0339,0,0.1473,0.1473,0.0,Contemporain,Contemporain,0
USDJPY,SP500,FX_G10,Indices,Inter,0.0047,0.0527,-0.0965,0.0204,0.0547,-0.0179,-0.0085,-0.0194,-0.0017,-3,-0.0965,0.0965,0.0918,SP500,USDJPY,3
USDJPY,HANGSENG,FX_G10,Indices,Inter,-0.0063,-0.0166,-0.045,0.0132,0.0002,-0.0632,-0.0801,-0.0773,-0.0407,2,-0.0801,0.0801,0.0738,USDJPY,HANGSENG,2
USDJPY,NIKKEI225,FX_G10,Indices,Inter,0.3457,-0.001,-0.0164,0.0067,0.0005,0.0647,-0.0872,0.0154,-0.0342,0,0.3457,0.3457,0.0,Contemporain,Contemporain,0
USDJPY,NASDAQ100,FX_G10,Indices,Inter,-0.0107,0.0543,-0.105,0.0235,0.068,-0.027,-0.0131,-0.0257,0.0241,-3,-0.105,0.105,0.0943,NASDAQ100,USDJPY,3
USDJPY,RUSSELL2000,FX_G10,Indices,Inter,0.01,0.0531,-0.0598,0.0168,0.0263,0.0091,-0.041,-0.0124,0.005,-3,-0.0598,0.0598,0.0498,RUSSELL2000,USDJPY,3
USDJPY,EUROSTOXX50,FX_G10,Indices,Inter,0.1664,0.025,-0.1069,-0.021,-0.0064,-0.0192,-0.0546,-0.0146,0.0246,0,0.1664,0.1664,0.0,Contemporain,Contemporain,0
USDJPY,VIX,FX_G10,Indices,Inter,-0.1195,-0.0356,0.1067,-0.0354,-0.0916,0.0806,0.0021,0.0351,-0.0051,0,-0.1195,0.1195,0.0,Contemporain,Contemporain,0
USDNOK,USDSEK,FX_G10,FX_G10,Intra,0.4672,-0.0124,-0.0043,0.1072,-0.0386,-0.0013,-0.0488,0.036,0.0303,0,0.4672,0.4672,0.0,Contemporain,Contemporain,0
USDNOK,ASX200,FX_G10,Indices,Inter,-0.0456,-0.1392,0.1053,-0.1417,-0.0376,-0.0222,0.0271,0.0049,-0.0482,-2,-0.1417,0.1417,0.0961,ASX200,USDNOK,2
USDNOK,DOWJONES,FX_G10,Indices,Inter,0.0571,-0.1276,0.1694,-0.1654,-0.0942,-0.1691,0.1558,-0.1087,0.042,-3,0.1694,0.1694,0.1123,DOWJONES,USDNOK,3
USDNOK,CAC40,FX_G10,Indices,Inter,-0.1193,-0.118,0.107,-0.1995,0.1493,-0.0951,0.1247,-0.0867,0.0805,-2,-0.1995,0.1995,0.0802,CAC40,USDNOK,2
USDNOK,FTSE100,FX_G10,Indices,Inter,-0.0812,-0.1202,0.1138,-0.2167,0.1115,-0.1064,0.1097,-0.1118,0.0869,-2,-0.2167,0.2167,0.1355,FTSE100,USDNOK,2
USDNOK,DAX,FX_G10,Indices,Inter,-0.0928,-0.104,0.1136,-0.2135,0.1253,-0.0675,0.1089,-0.0951,0.0913,-2,-0.2135,0.2135,0.1207,DAX,USDNOK,2
USDNOK,SP500,FX_G10,Indices,Inter,0.0064,-0.1164,0.1519,-0.1463,-0.0934,-0.1274,0.1534,-0.0913,0.0413,2,0.1534,0.1534,0.147,USDNOK,SP500,2
USDNOK,HANGSENG,FX_G10,Indices,Inter,-0.2087,-0.0247,0.0151,-0.0282,0.02,-0.0217,0.0329,-0.0475,-0.0036,0,-0.2087,0.2087,0.0,Contemporain,Contemporain,0
USDNOK,NIKKEI225,FX_G10,Indices,Inter,-0.0127,-0.0635,0.0849,-0.1481,0.1316,-0.1976,0.1763,-0.075,0.0136,1,-0.1976,0.1976,0.1849,USDNOK,NIKKEI225,1
USDNOK,NASDAQ100,FX_G10,Indices,Inter,-0.0233,-0.0781,0.121,-0.115,-0.0841,-0.0772,0.1005,-0.0195,0.0064,-3,0.121,0.121,0.0977,NASDAQ100,USDNOK,3
USDNOK,RUSSELL2000,FX_G10,Indices,Inter,-0.0341,-0.0971,0.096,-0.1546,-0.0354,-0.1312,0.191,-0.1584,0.1004,2,0.191,0.191,0.1569,USDNOK,RUSSELL2000,2
USDNOK,EUROSTOXX50,FX_G10,Indices,Inter,-0.1239,-0.1127,0.1152,-0.2064,0.1396,-0.0701,0.1058,-0.0903,0.0843,-2,-0.2064,0.2064,0.0825,EUROSTOXX50,USDNOK,2
USDNOK,VIX,FX_G10,Indices,Inter,0.1362,0.1104,-0.1146,0.0729,0.0311,-0.0896,-0.0023,-0.0087,-0.086,0,0.1362,0.1362,0.0,Contemporain,Contemporain,0
USDSEK,ASX200,FX_G10,Indices,Inter,-0.1707,-0.0216,-0.0027,-0.0559,0.0202,-0.0473,0.0523,0.0775,-0.0091,0,-0.1707,0.1707,0.0,Contemporain,Contemporain,0
USDSEK,DOWJONES,FX_G10,Indices,Inter,-0.2458,-0.0326,-0.008,-0.0525,0.0126,0.0045,0.0503,-0.0093,0.0446,0,-0.2458,0.2458,0.0,Contemporain,Contemporain,0
USDSEK,CAC40,FX_G10,Indices,Inter,-0.1947,-0.0271,-0.0088,-0.0223,0.0082,0.0355,0.0471,-0.0123,0.085,0,-0.1947,0.1947,0.0,Contemporain,Contemporain,0
USDSEK,FTSE100,FX_G10,Indices,Inter,-0.1455,0.0259,-0.0307,-0.0261,-0.0216,0.0104,0.0313,-0.042,0.0669,0,-0.1455,0.1455,0.0,Contemporain,Contemporain,0
USDSEK,DAX,FX_G10,Indices,Inter,-0.1944,-0.0136,-0.0234,-0.0253,-0.0166,0.0294,0.0355,-0.0012,0.0964,0,-0.1944,0.1944,0.0,Contemporain,Contemporain,0
USDSEK,SP500,FX_G10,Indices,Inter,-0.2664,-0.0175,0.0009,-0.0596,0.016,0.0163,0.0434,0.002,0.0663,0,-0.2664,0.2664,0.0,Contemporain,Contemporain,0
USDSEK,HANGSENG,FX_G10,Indices,Inter,-0.342,0.007,-0.0465,0.0626,0.0315,-0.0115,0.0051,-0.0198,-0.0223,0,-0.342,0.342,0.0,Contemporain,Contemporain,0
USDSEK,NIKKEI225,FX_G10,Indices,Inter,-0.1554,0.0165,0.0124,-0.0302,0.0686,0.0048,0.0497,0.0189,0.0232,0,-0.1554,0.1554,0.0,Contemporain,Contemporain,0
USDSEK,NASDAQ100,FX_G10,Indices,Inter,-0.2348,-0.0107,0.0046,-0.0525,0.0059,0.0222,0.0217,0.0068,0.0675,0,-0.2348,0.2348,0.0,Contemporain,Contemporain,0
USDSEK,RUSSELL2000,FX_G10,Indices,Inter,-0.275,-0.0135,0.0066,-0.04,0.0227,0.0367,0.0339,-0.009,0.0717,0,-0.275,0.275,0.0,Contemporain,Contemporain,0
USDSEK,EUROSTOXX50,FX_G10,Indices,Inter,-0.1924,-0.0217,-0.0075,-0.0307,-0.0164,0.0314,0.0429,-0.0154,0.0908,0,-0.1924,0.1924,0.0,Contemporain,Contemporain,0
USDSEK,VIX,FX_G10,Indices,Inter,0.1552,0.0344,0.0339,0.0218,0.0149,-0.0468,-0.0416,-0.0367,-0.0683,0,0.1552,0.1552,0.0,Contemporain,Contemporain,0
ASX200,DOWJONES,Indices,Indices,Intra,0.6646,0.0234,-0.0619,0.0488,0.1249,-0.0065,0.0316,0.0017,-0.0881,0,0.6646,0.6646,0.0,Contemporain,Contemporain,0
ASX200,CAC40,Indices,Indices,Intra,0.5984,-0.0428,-0.0724,0.0525,0.2218,-0.0071,0.0673,-0.055,0.0212,0,0.5984,0.5984,0.0,Contemporain,Contemporain,0
ASX200,FTSE100,Indices,Indices,Intra,0.6272,-0.0221,-0.056,0.0491,0.21,-0.0248,0.0385,-0.0775,0.0201,0,0.6272,0.6272,0.0,Contemporain,Contemporain,0
ASX200,DAX,Indices,Indices,Intra,0.6039,-0.0321,-0.0714,0.0493,0.2302,0.0018,0.0624,-0.0757,0.0084,0,0.6039,0.6039,0.0,Contemporain,Contemporain,0
ASX200,SP500,Indices,Indices,Intra,0.6665,0.0149,-0.0679,0.0489,0.1245,-0.0153,0.0584,-0.0113,-0.0712,0,0.6665,0.6665,0.0,Contemporain,Contemporain,0
ASX200,HANGSENG,Indices,Indices,Intra,0.4189,-0.0472,-0.0864,-0.0454,0.0143,-0.0266,0.0764,-0.0989,0.0917,0,0.4189,0.4189,0.0,Contemporain,Contemporain,0
ASX200,NIKKEI225,Indices,Indices,Intra,0.587,-0.0434,-0.0492,0.0196,0.071,-0.0532,0.0528,-0.0409,-0.0197,0,0.587,0.587,0.0,Contemporain,Contemporain,0
ASX200,NASDAQ100,Indices,Indices,Intra,0.574,-0.0074,-0.0605,0.0539,0.0895,-0.0315,0.0804,-0.0166,-0.0463,0,0.574,0.574,0.0,Contemporain,Contemporain,0
ASX200,RUSSELL2000,Indices,Indices,Intra,0.6451,0.0073,-0.0922,0.0305,0.1798,0.0065,0.0675,-0.0203,-0.0648,0,0.6451,0.6451,0.0,Contemporain,Contemporain,0
ASX200,EUROSTOXX50,Indices,Indices,Intra,0.6046,-0.0386,-0.0672,0.0533,0.2259,-0.006,0.0607,-0.0749,0.0224,0,0.6046,0.6046,0.0,Contemporain,Contemporain,0
ASX200,VIX,Indices,Indices,Intra,-0.5233,-0.0215,0.0358,-0.0894,-0.111,0.1102,0.0461,0.076,-0.0389,0,-0.5233,0.5233,0.0,Contemporain,Contemporain,0
DOWJONES,CAC40,Indices,Indices,Intra,0.6899,-0.1143,0.0157,-0.0385,0.0741,-0.0663,0.0971,-0.037,-0.016,0,0.6899,0.6899,0.0,Contemporain,Contemporain,0
DOWJONES,FTSE100,Indices,Indices,Intra,0.6832,-0.0867,0.0224,-0.0148,0.0453,-0.0599,0.0755,-0.0782,0.0247,0,0.6832,0.6832,0.0,Contemporain,Contemporain,0
DOWJONES,DAX,Indices,Indices,Intra,0.6962,-0.0932,-0.0031,-0.0462,0.0884,-0.0479,0.0982,-0.0453,-0.0318,0,0.6962,0.6962,0.0,Contemporain,Contemporain,0
DOWJONES,SP500,Indices,Indices,Intra,0.9523,-0.0573,-0.0106,0.0385,-0.0932,-0.1085,0.0365,-0.0048,-0.0261,0,0.9523,0.9523,0.0,Contemporain,Contemporain,0
DOWJONES,HANGSENG,Indices,Indices,Intra,0.3922,-0.0863,-0.0327,-0.0378,-0.0294,0.0402,0.0886,-0.0457,0.0228,0,0.3922,0.3922,0.0,Contemporain,Contemporain,0
DOWJONES,NIKKEI225,Indices,Indices,Intra,0.6063,-0.0976,0.0349,0.001,-0.0323,-0.0289,0.0551,-0.0246,-0.011,0,0.6063,0.6063,0.0,Contemporain,Contemporain,0
DOWJONES,NASDAQ100,Indices,Indices,Intra,0.8042,-0.0505,-0.0123,0.0397,-0.0783,-0.1105,0.0267,0.0103,-0.0033,0,0.8042,0.8042,0.0,Contemporain,Contemporain,0
DOWJONES,RUSSELL2000,Indices,Indices,Intra,0.8614,-0.0279,-0.0423,0.0229,-0.0357,-0.0903,0.0973,-0.0512,-0.0117,0,0.8614,0.8614,0.0,Contemporain,Contemporain,0
DOWJONES,EUROSTOXX50,Indices,Indices,Intra,0.692,-0.1099,0.0136,-0.0423,0.0789,-0.0591,0.0964,-0.0486,-0.0155,0,0.692,0.692,0.0,Contemporain,Contemporain,0
DOWJONES,VIX,Indices,Indices,Intra,-0.6895,0.0134,-0.0499,-0.0209,0.013,0.1086,0.1027,0.0638,-0.0406,0,-0.6895,0.6895,0.0,Contemporain,Contemporain,0
CAC40,FTSE100,Indices,Indices,Intra,0.8349,-0.02,-0.0304,0.0328,-0.0465,0.0158,-0.0072,-0.0545,-0.0241,0,0.8349,0.8349,0.0,Contemporain,Contemporain,0
CAC40,DAX,Indices,Indices,Intra,0.9338,-0.0385,-0.0642,0.0054,-0.005,-0.0071,0.0139,-0.0339,-0.0617,0,0.9338,0.9338,0.0,Contemporain,Contemporain,0
CAC40,SP500,Indices,Indices,Intra,0.6744,-0.0257,-0.0544,0.0973,-0.0518,0.0595,-0.0265,-0.004,-0.0827,0,0.6744,0.6744,0.0,Contemporain,Contemporain,0
CAC40,HANGSENG,Indices,Indices,Intra,0.4913,-0.0498,-0.0381,-0.0107,-0.1014,0.1286,0.0224,-0.0655,0.0163,0,0.4913,0.4913,0.0,Contemporain,Contemporain,0
CAC40,NIKKEI225,Indices,Indices,Intra,0.6589,-0.0585,-0.0272,0.0207,-0.08,0.1389,-0.0673,-0.0433,-0.0523,0,0.6589,0.6589,0.0,Contemporain,Contemporain,0
CAC40,NASDAQ100,Indices,Indices,Intra,0.571,-0.04,-0.0561,0.0931,-0.0348,0.0327,-0.0172,-0.0169,-0.0362,0,0.571,0.571,0.0,Contemporain,Contemporain,0
CAC40,RUSSELL2000,Indices,Indices,Intra,0.6943,0.0123,-0.0821,0.0427,-0.0421,0.0345,0.0016,0.0116,-0.1009,0,0.6943,0.6943,0.0,Contemporain,Contemporain,0
CAC40,EUROSTOXX50,Indices,Indices,Intra,0.9763,-0.0463,-0.0479,0.009,-0.0065,-0.0182,0.0097,-0.0539,-0.0535,0,0.9763,0.9763,0.0,Contemporain,Contemporain,0
CAC40,VIX,Indices,Indices,Intra,-0.6092,-0.012,0.0186,-0.0497,-0.0205,0.0709,0.108,0.0777,-0.0119,0,-0.6092,0.6092,0.0,Contemporain,Contemporain,0
FTSE100,DAX,Indices,Indices,Intra,0.8083,-0.0095,-0.0808,-0.0015,0.0155,-0.033,0.0504,-0.0397,-0.0212,0,0.8083,0.8083,0.0,Contemporain,Contemporain,0
FTSE100,SP500,Indices,Indices,Intra,0.6552,0.0139,-0.0838,0.0686,-0.0418,0.0228,0.0014,0.0114,-0.0622,0,0.6552,0.6552,0.0,Contemporain,Contemporain,0
FTSE100,HANGSENG,Indices,Indices,Intra,0.4802,-0.0438,-0.0337,-0.0126,-0.0784,0.1084,0.0639,-0.0442,-0.0096,0,0.4802,0.4802,0.0,Contemporain,Contemporain,0
FTSE100,NIKKEI225,Indices,Indices,Intra,0.579,-0.0258,-0.0354,0.0096,-0.0824,0.0846,-0.0498,0.0222,-0.0608,0,0.579,0.579,0.0,Contemporain,Contemporain,0
FTSE100,NASDAQ100,Indices,Indices,Intra,0.5206,-0.0022,-0.0744,0.0546,-0.024,-0.0033,0.0158,0.0002,-0.0236,0,0.5206,0.5206,0.0,Contemporain,Contemporain,0
FTSE100,RUSSELL2000,Indices,Indices,Intra,0.6726,0.0448,-0.113,0.037,-0.0389,0.0044,0.0237,0.0122,-0.0633,0,0.6726,0.6726,0.0,Contemporain,Contemporain,0
FTSE100,EUROSTOXX50,Indices,Indices,Intra,0.8292,-0.0216,-0.0604,-0.0067,0.014,-0.0478,0.0434,-0.0484,-0.0161,0,0.8292,0.8292,0.0,Contemporain,Contemporain,0
FTSE100,VIX,Indices,Indices,Intra,-0.6134,-0.0064,0.0332,-0.0371,-0.0391,0.1006,0.0557,0.096,-0.0469,0,-0.6134,0.6134,0.0,Contemporain,Contemporain,0
DAX,SP500,Indices,Indices,Intra,0.6832,-0.0497,-0.0516,0.1001,-0.0445,0.0872,-0.0317,-0.0134,-0.0689,0,0.6832,0.6832,0.0,Contemporain,Contemporain,0
DAX,HANGSENG,Indices,Indices,Intra,0.4788,-0.0678,-0.0391,-0.0192,-0.0787,0.1217,0.028,-0.0459,0.0321,0,0.4788,0.4788,0.0,Contemporain,Contemporain,0
DAX,NIKKEI225,Indices,Indices,Intra,0.656,-0.0659,-0.0396,0.0457,-0.0679,0.1327,-0.0582,-0.0285,-0.0512,0,0.656,0.656,0.0,Contemporain,Contemporain,0
DAX,NASDAQ100,Indices,Indices,Intra,0.5901,-0.063,-0.0401,0.0963,-0.0367,0.0681,-0.0213,-0.0142,-0.0315,0,0.5901,0.5901,0.0,Contemporain,Contemporain,0
DAX,RUSSELL2000,Indices,Indices,Intra,0.6936,-0.0147,-0.0839,0.0489,-0.0346,0.0558,0.0039,-0.0044,-0.0767,0,0.6936,0.6936,0.0,Contemporain,Contemporain,0
DAX,EUROSTOXX50,Indices,Indices,Intra,0.965,-0.0601,-0.0373,0.0218,0.0028,-0.009,0.013,-0.0716,-0.0415,0,0.965,0.965,0.0,Contemporain,Contemporain,0
DAX,VIX,Indices,Indices,Intra,-0.6268,-0.0005,-0.0046,-0.055,-0.0219,0.0572,0.1124,0.0983,-0.0294,0,-0.6268,0.6268,0.0,Contemporain,Contemporain,0
SP500,HANGSENG,Indices,Indices,Intra,0.4143,-0.074,-0.0343,-0.0357,-0.0364,0.05,0.082,-0.0682,-0.0005,0,0.4143,0.4143,0.0,Contemporain,Contemporain,0
SP500,NIKKEI225,Indices,Indices,Intra,0.624,-0.0887,0.0224,0.0084,-0.049,0.0171,0.0647,-0.0487,-0.0123,0,0.624,0.624,0.0,Contemporain,Contemporain,0
SP500,NASDAQ100,Indices,Indices,Intra,0.9268,-0.0401,-0.0005,0.0379,-0.0822,-0.1061,0.0248,0.0058,-0.014,0,0.9268,0.9268,0.0,Contemporain,Contemporain,0
SP500,RUSSELL2000,Indices,Indices,Intra,0.8707,0.0013,-0.0447,0.0278,-0.0522,-0.0772,0.1005,-0.054,-0.017,0,0.8707,0.8707,0.0,Contemporain,Contemporain,0
SP500,EUROSTOXX50,Indices,Indices,Intra,0.6884,-0.085,-0.0032,-0.0283,0.0706,-0.0488,0.098,-0.0631,-0.0324,0,0.6884,0.6884,0.0,Contemporain,Contemporain,0
SP500,VIX,Indices,Indices,Intra,-0.7384,-0.0128,-0.0293,-0.0179,0.015,0.1313,0.0989,0.0714,-0.0146,0,-0.7384,0.7384,0.0,Contemporain,Contemporain,0
HANGSENG,NIKKEI225,Indices,Indices,Intra,0.4903,0.0007,-0.1046,0.002,-0.0378,0.0073,-0.0886,-0.0355,-0.0595,0,0.4903,0.4903,0.0,Contemporain,Contemporain,0
HANGSENG,NASDAQ100,Indices,Indices,Intra,0.395,-0.0265,-0.076,0.0785,0.0549,-0.0352,-0.0318,-0.0522,-0.0395,0,0.395,0.395,0.0,Contemporain,Contemporain,0
HANGSENG,RUSSELL2000,Indices,Indices,Intra,0.3985,0.0099,-0.081,0.0542,0.0732,-0.0694,-0.0216,-0.0108,-0.0714,0,0.3985,0.3985,0.0,Contemporain,Contemporain,0
HANGSENG,EUROSTOXX50,Indices,Indices,Intra,0.4957,0.0142,-0.0566,0.0328,0.1309,-0.0897,-0.0197,-0.054,-0.0611,0,0.4957,0.4957,0.0,Contemporain,Contemporain,0
HANGSENG,VIX,Indices,Indices,Intra,-0.3939,0.0035,0.0524,-0.0498,-0.1081,0.1565,0.0683,0.0493,0.0399,0,-0.3939,0.3939,0.0,Contemporain,Contemporain,0
NIKKEI225,NASDAQ100,Indices,Indices,Intra,0.571,-0.01,-0.0634,0.0696,0.059,-0.0611,0.0033,0.0188,-0.0592,0,0.571,0.571,0.0,Contemporain,Contemporain,0
NIKKEI225,RUSSELL2000,Indices,Indices,Intra,0.5937,0.0013,-0.035,0.0014,0.0599,-0.0409,0.0325,0.0308,-0.0708,0,0.5937,0.5937,0.0,Contemporain,Contemporain,0
NIKKEI225,EUROSTOXX50,Indices,Indices,Intra,0.6634,-0.0582,-0.038,-0.0591,0.1455,-0.0617,0.0294,-0.0489,-0.0588,0,0.6634,0.6634,0.0,Contemporain,Contemporain,0
NIKKEI225,VIX,Indices,Indices,Intra,-0.495,0.0072,0.0342,-0.0273,-0.1424,0.1277,0.0888,0.0703,0.0025,0,-0.495,0.495,0.0,Contemporain,Contemporain,0
NASDAQ100,RUSSELL2000,Indices,Indices,Intra,0.7537,0.0296,-0.0353,0.027,-0.0639,-0.048,0.0877,-0.044,-0.0231,0,0.7537,0.7537,0.0,Contemporain,Contemporain,0
NASDAQ100,EUROSTOXX50,Indices,Indices,Intra,0.5989,-0.0462,-0.0115,-0.0179,0.0462,-0.0345,0.0958,-0.062,-0.0508,0,0.5989,0.5989,0.0,Contemporain,Contemporain,0
NASDAQ100,VIX,Indices,Indices,Intra,-0.7145,-0.0283,-0.0066,-0.0094,0.0351,0.1395,0.0857,0.0612,0.0273,0,-0.7145,0.7145,0.0,Contemporain,Contemporain,0
RUSSELL2000,EUROSTOXX50,Indices,Indices,Intra,0.6937,-0.0955,0.012,0.0007,0.0435,-0.0418,0.0455,-0.093,0.0111,0,0.6937,0.6937,0.0,Contemporain,Contemporain,0
RUSSELL2000,VIX,Indices,Indices,Intra,-0.67,-0.0148,-0.0065,-0.0281,-0.0149,0.1073,0.0986,0.1084,-0.0663,0,-0.67,0.67,0.0,Contemporain,Contemporain,0
EUROSTOXX50,VIX,Indices,Indices,Intra,-0.6264,-0.0018,0.0187,-0.0546,-0.0232,0.0778,0.1089,0.0861,-0.012,0,-0.6264,0.6264,0.0,Contemporain,Contemporain,0
